concept_id
138384
437833
374375
4164898
4012368
443238
4209423
435515
381877
437390
201916
440129
4141640
439147
432730
436375
192450
4344500
200528
4248728
77079
195581
436940
72737
4098604
435510
141825
374358
435508
4094448
440905
42537730
4295287
195590
433813
4098611
443585
435516
4059015
374801
72995
440072
435723
195212
4052226
42538119
441553
434887
4163735
4050884
4027782
438021
440933
434002
4092879
4216894
4108371
435787
433681
436294
45757504
438114
134324
22856
439971
436235
438664
381021
435088
435522
4067861
377572
440612
437092
4170145
4093531
40481897
40479573
375077
438391
435371
378765
443274
43020446
36716163
433163
439234
4051630
434063
437448
45757682
436585
4129479
435720
433647
4101639
4215117
433951
4305376
433080
4137448
4035269
45757412
4155077
433244
438915
434482
4066505
81763
4028689
4310082
372614
